2016-12-20,J.RODRIGUEZ@GUATEDIREC.COM ,,1,INT,primero,111sigef,10,create table 111sigef(primero INT(10) NOT NULL AUTO_INCREMENT PRIMARY KEY);
2016-12-20,J.RODRIGUEZ@GUATEDIREC.COM ,,1,VARCHAR,segundo,111sigef,20,alter table 111sigef add segundo VARCHAR(20)   ;
2016-12-20,J.RODRIGUEZ@GUATEDIREC.COM ,,1,DATE,tercera,111sigef,,alter table 111sigef add tercera DATE   ;
2016-12-20,J.RODRIGUEZ@GUATEDIREC.COM ,,2,VARCHAR,primera,111sigef,10,create table 111sigef(primera VARCHAR(10)   PRIMARY KEY);
2016-12-20,J.RODRIGUEZ@GUATEDIREC.COM ,,2,VARCHAR,primera,111sigef,10,create table 111sigef(primera VARCHAR(10)   PRIMARY KEY);
2016-12-20,J.RODRIGUEZ@GUATEDIREC.COM ,,2,INT,segundo,111sigef,,alter table 111sigef add segundo INT   ;
2016-12-20,J.RODRIGUEZ@GUATEDIREC.COM ,,2,INT,segundo,111sigef,,alter table 111sigef add segundo INT   ;
2016-12-20,J.RODRIGUEZ@GUATEDIREC.COM ,,2,VARCHAR,primero,111sigef,10,create table 111sigef(primero VARCHAR(10)   PRIMARY KEY);
2016-12-20,J.RODRIGUEZ@GUATEDIREC.COM ,,2,VARCHAR,primero,111sigef,10,create table 111sigef(primero VARCHAR(10)   PRIMARY KEY);
2016-12-20,J.RODRIGUEZ@GUATEDIREC.COM ,,2,VARCHAR,primero,111sigef,10,create table 111sigef(primero VARCHAR(10)   PRIMARY KEY);
2016-12-20,J.RODRIGUEZ@GUATEDIREC.COM ,,2,DATE,segundo,111sigef,,alter table 111sigef add segundo DATE   ;
2016-12-20,J.RODRIGUEZ@GUATEDIREC.COM ,,2,DATE,segundo,111sigef,,alter table 111sigef add segundo DATE   ;
2016-12-20,J.RODRIGUEZ@GUATEDIREC.COM ,,2,DATE,segundo,111sigef,,alter table 111sigef add segundo DATE   ;
2016-12-20,J.RODRIGUEZ@GUATEDIREC.COM,R,2,VARCHAR,primero,111sigef,10,create table 111sigef(primero VARCHAR(10)   PRIMARY KEY);
2016-12-20,J.RODRIGUEZ@GUATEDIREC.COM,R,2,INT,segundo,111sigef,,alter table 111sigef add segundo INT   ;
2016-12-20,J.RODRIGUEZ@GUATEDIREC.COM,R,2,DATE,tercero,111sigef,,alter table 111sigef add tercero DATE   ;
2017-01-19,romalch@gmail.com                                           ,,2,DECIMAL,CHANREFFEE,tra_ord_cos,10,2,alter table tra_ord_cos add CHANREFFEE DECIMAL(10,2) NOT NULL  ;
2017-01-19,romalch@gmail.com                                           ,,2,DECIMAL,MARREFFEE,tra_ord_cos,10,2,alter table tra_ord_cos add MARREFFEE DECIMAL(10,2) NOT NULL  ;
2017-01-19,romalch@gmail.com                                           ,,2,DECIMAL,PROMOTION,tra_ord_cos,10,2,alter table tra_ord_cos add PROMOTION DECIMAL(10,2) NOT NULL  ;
2017-01-19,romalch@gmail.com                                           ,,2,DECIMAL,SHIPRATE,tra_ord_cos,10,2,alter table tra_ord_cos add SHIPRATE DECIMAL(10,2) NOT NULL  ;
2017-01-19,romalch@gmail.com                                           ,,2,DECIMAL,PACKMAT,tra_ord_cos,10,2,alter table tra_ord_cos add PACKMAT DECIMAL(10,2) NOT NULL  ;
2017-01-19,romalch@gmail.com                                           ,,2,DECIMAL,INBOSHIP,tra_ord_cos,10,2,alter table tra_ord_cos add INBOSHIP DECIMAL(10,2) NOT NULL  ;
2017-01-19,romalch@gmail.com                                           ,,2,DECIMAL,TOTALCOST,tra_ord_cos,10,2,alter table tra_ord_cos add TOTALCOST DECIMAL(10,2) NOT NULL  ;
2017-01-19,romalch@gmail.com                                           ,,2,DECIMAL,NETREVENUE,tra_ord_cos,10,2,alter table tra_ord_cos add NETREVENUE DECIMAL(10,2) NOT NULL  ;
2017-01-19,romalch@gmail.com                                           ,,2,DECIMAL,MARREVSP,tra_ord_cos,10,2,alter table tra_ord_cos add MARREVSP DECIMAL(10,2) NOT NULL  ;
2017-01-19,romalch@gmail.com                                           ,,2,DECIMAL,MARREVSTC,tra_ord_cos,10,2,alter table tra_ord_cos add MARREVSTC DECIMAL(10,2) NOT NULL  ;
2017-01-19,romalch@gmail.com                                           ,,2,DECIMAL,MARREVPCP,tra_ord_cos,10,2,alter table tra_ord_cos add MARREVPCP DECIMAL(10,2) NOT NULL  ;
2017-01-19,romalch@gmail.com                                           ,,2,DECIMAL,REALSHIP,tra_ord_cos,10,2,alter table tra_ord_cos add REALSHIP DECIMAL(10,2) NOT NULL  ;
2017-01-19,romalch@gmail.com                                           ,,2,DECIMAL,ESTSHIP,tra_ord_cos,10,2,alter table tra_ord_cos add ESTSHIP DECIMAL(10,2) NOT NULL  ;
2017-01-19,romalch@gmail.com                                           ,,2,VARCHAR,LIQID,tra_ord_cos,30,alter table tra_ord_cos add LIQID VARCHAR(30) NOT NULL  ;
2017-01-19,romalch@gmail.com                                           ,,1,INT,APLICA,cat_pay_mdo,1,alter table cat_pay_mdo add APLICA INT(1) NOT NULL  ;
2017-01-19,romalch@gmail.com                                           ,,1,INT,APLICA,cat_pay_sta,1,alter table cat_pay_sta add APLICA INT(1) NOT NULL  ;
2017-01-19,romalch@gmail.com                                           ,,1,INT,APLICA,cat_shi_sta,1,alter table cat_shi_sta add APLICA INT(1) NOT NULL  ;
2017-01-19,romalch@gmail.com                                           ,,2,VARCHAR,COMENTA,tra_ord_cos,240,alter table tra_ord_cos add COMENTA VARCHAR(240) NOT NULL  ;
2017-01-20,J.RODRIGUEZ@GUATEDIREC.COM                                  ,,1,VARCHAR,CODPRUEBA,prueba,10,create table prueba(CODPRUEBA VARCHAR(10) NOT NULL  PRIMARY KEY);
2017-01-20,J.RODRIGUEZ@GUATEDIREC.COM                                  ,,1,VARCHAR,NUEVO1,prueba,10,alter table prueba add NUEVO1 VARCHAR(10) NOT NULL  ;
2017-01-20,J.RODRIGUEZ@GUATEDIREC.COM                                  ,,1,INT,NUEVO1,prueba,,alter table prueba modify NUEVO1 INT NOT NULL  ;
2017-01-20,J.RODRIGUEZ@GUATEDIREC.COM                                  ,,1,VARCHAR,NUEVO1,prueba,20,alter table prueba modify NUEVO1 VARCHAR(20) NOT NULL  ;
2017-01-20,J.RODRIGUEZ@GUATEDIREC.COM                                  ,,1,VARCHAR,NUEVO1,prueba,50,alter table prueba modify NUEVO1 VARCHAR(50) NOT NULL  ;
2017-01-20,J.RODRIGUEZ@GUATEDIREC.COM                                  ,,1,VARCHAR,NUEVO2,prueba,5,alter table prueba add NUEVO2 VARCHAR(5) NOT NULL  ;
2017-01-20,J.RODRIGUEZ@GUATEDIREC.COM                                  ,,1,VARCHAR,NUEVO1,prueba,4,alter table prueba modify NUEVO1 VARCHAR(4) NOT NULL  ;
2017-01-20,J.RODRIGUEZ@GUATEDIREC.COM                                  ,,1,VARCHAR,NUEVO2,prueba,4,alter table prueba modify NUEVO2 VARCHAR(4) NOT NULL  ;
2017-01-20,J.RODRIGUEZ@GUATEDIREC.COM                                  ,,1,VARCHAR,NUEVO1,prueba,50,alter table prueba modify NUEVO1 VARCHAR(50) NOT NULL  ;
2017-01-20,J.RODRIGUEZ@GUATEDIREC.COM                                  ,,1,VARCHAR,NUEVO2,prueba,10,alter table prueba modify NUEVO2 VARCHAR(10) NOT NULL  ;
2017-01-20,J.RODRIGUEZ@GUATEDIREC.COM                                  ,,1,VARCHAR,NUEVO3,prueba,50,alter table prueba add NUEVO3 VARCHAR(50) NOT NULL  ;
2017-01-20,J.RODRIGUEZ@GUATEDIREC.COM                                  ,,1,VARCHAR,NUEVO2,prueba,50,alter table prueba modify NUEVO2 VARCHAR(50) NOT NULL  ;
2017-01-20,J.RODRIGUEZ@GUATEDIREC.COM                                  ,,1,VARCHAR,NUEVO2,prueba,10,alter table prueba modify NUEVO2 VARCHAR(10) NOT NULL  ;
2017-01-20,J.RODRIGUEZ@GUATEDIREC.COM                                  ,,1,VARCHAR,NUEVO1,prueba,5,alter table prueba modify NUEVO1 VARCHAR(5) NOT NULL  ;
2017-01-20,J.RODRIGUEZ@GUATEDIREC.COM                                  ,,1,VARCHAR,CODPRUEBA,prueba,10,create table prueba(CODPRUEBA VARCHAR(10) NOT NULL  PRIMARY KEY);
2017-01-20,J.RODRIGUEZ@GUATEDIREC.COM                                  ,,1,VARCHAR,NUEVO1,prueba,10,alter table prueba add NUEVO1 VARCHAR(10) NOT NULL  ;
2017-01-20,J.RODRIGUEZ@GUATEDIREC.COM                                  ,,1,VARCHAR,NUEVO2,prueba,10,alter table prueba add NUEVO2 VARCHAR(10) NOT NULL  ;
2017-01-20,J.RODRIGUEZ@GUATEDIREC.COM                                  ,,1,VARCHAR,NUEVO1,prueba,50,alter table prueba modify NUEVO1 VARCHAR(50) NOT NULL  ;
2017-01-31,J.RODRIGUEZ@GUATEDIREC.COM                                  ,,1,VARCHAR,PRUEBA1,prueba,10,alter table prueba add PRUEBA1 VARCHAR(10) NOT NULL  ;
2017-01-31,J.RODRIGUEZ@GUATEDIREC.COM                                  ,,1,VARCHAR,PRUEBA1,prueba,10,ALTER TABLE prueba CHANGE PRUEBA1 prueba2 VARCHAR(10) NOT NULL  ;
2017-01-31,J.RODRIGUEZ@GUATEDIREC.COM                                  ,,1,VARCHAR,PRUEBA2,prueba,10,ALTER TABLE prueba CHANGE PRUEBA2 prueba1 VARCHAR(10) NOT NULL  ;
2017-01-31,J.RODRIGUEZ@GUATEDIREC.COM                                  ,,1,VARCHAR,PRUEBA1,prueba,20,alter table prueba modify PRUEBA1 VARCHAR(20) NOT NULL  ;
2017-01-31,J.RODRIGUEZ@GUATEDIREC.COM                                  ,,1,VARCHAR,PRUEBA1,prueba,20,ALTER TABLE prueba CHANGE PRUEBA1 prueba2 VARCHAR(20) NOT NULL  ;
2017-01-31,J.RODRIGUEZ@GUATEDIREC.COM                                  ,,1,VARCHAR,PRUEBA2,prueba,20,ALTER TABLE prueba CHANGE PRUEBA2 prueba1 VARCHAR(20) NOT NULL  ;
2017-01-31,J.RODRIGUEZ@GUATEDIREC.COM                                  ,,1,VARCHAR,PRUEBA1,prueba,20,ALTER TABLE prueba CHANGE PRUEBA1 pueba2 VARCHAR(20) NOT NULL  ;
2017-02-01,romalch@gmail.com                                           ,,2,DECIMAL,MOVIMIENTO,tra_mob_det,10,2,create table tra_mob_det(MOVIMIENTO DECIMAL(10,2) NOT NULL  );
2017-02-01,romalch@gmail.com                                           ,,2,DECIMAL,EXISTENCIA,tra_mob_det,10,2,alter table tra_mob_det add EXISTENCIA DECIMAL(10,2) NOT NULL  ;
2017-02-02,romalch@gmail.com                                           ,,2,VARCHAR,CODBALANCE,tra_balances,10,create table tra_balances(CODBALANCE VARCHAR(10) NOT NULL  );
2017-02-02,romalch@gmail.com                                           ,,2,VARCHAR,CODBALANCE,tra_balances,10,ALTER TABLE tra_balances CHANGE CODBALANCE CODBALCOM VARCHAR(10) NOT NULL  PRIMARY KEY;
2017-02-02,romalch@gmail.com                                           ,,2,VARCHAR,CODBALANCE,tra_balances,10,alter table tra_balances add CODBALANCE VARCHAR(10) NOT NULL  ;
2017-02-02,romalch@gmail.com                                           ,,2,VARCHAR,CODPROV,tra_balances,10,alter table tra_balances add CODPROV VARCHAR(10) NOT NULL  ;
2017-02-02,romalch@gmail.com                                           ,,2,DECIMAL,SALDO_INI,tra_balances,10,2,alter table tra_balances add SALDO_INI DECIMAL(10,2) NOT NULL  ;
2017-02-02,romalch@gmail.com                                           ,,2,DECIMAL,TOTALING,tra_balances,10,2,alter table tra_balances add TOTALING DECIMAL(10,2) NOT NULL  ;
2017-02-02,romalch@gmail.com                                           ,,2,DECIMAL,TOTALCAR,tra_balances,10,2,alter table tra_balances add TOTALCAR DECIMAL(10,2) NOT NULL  ;
2017-02-02,romalch@gmail.com                                           ,,2,DECIMAL,LIQUIDO,tra_balances,10,2,alter table tra_balances add LIQUIDO DECIMAL(10,2) NOT NULL  ;
2017-02-02,romalch@gmail.com                                           ,,2,VARCHAR,DOCPAGO,tra_balances,25,alter table tra_balances add DOCPAGO VARCHAR(25) NOT NULL  ;
2017-02-02,romalch@gmail.com                                           ,,2,DECIMAL,SALDO,tra_balances,10,2,alter table tra_balances add SALDO DECIMAL(10,2) NOT NULL  ;
2017-02-02,romalch@gmail.com                                           ,,2,DECIMAL,OTROSCAR,tra_balances,10,2,alter table tra_balances add OTROSCAR DECIMAL(10,2) NOT NULL  ;
2017-02-02,romalch@gmail.com                                           ,,2,VARCHAR,CODIGOBAL,tra_balances,25,alter table tra_balances add CODIGOBAL VARCHAR(25) NOT NULL  ;
2017-02-02,romalch@gmail.com                                           ,,2,DECIMAL,CANALCAR,tra_balances,10,2,alter table tra_balances add CANALCAR DECIMAL(10,2) NOT NULL  ;
2017-02-03,romalch@gmail.com                                           ,,2,VARCHAR,CODBALCOM,tra_ord_enc,10,alter table tra_ord_enc add CODBALCOM VARCHAR(10) NOT NULL  ;
2017-02-10,romalch@gmail.com                                           ,,2,VARCHAR,ROUTNUM,cat_prov,25,create table cat_prov(ROUTNUM VARCHAR(25) NOT NULL  );
2017-02-20,romalch@gmail.com                                           ,,2,VARCHAR,FACTCOMID,tra_ord_det,50,create table tra_ord_det(FACTCOMID VARCHAR(50) NOT NULL  );
2017-02-20,romalch@gmail.com                                           ,,2,VARCHAR,CODPROD,cat_sel_fee,10,alter table cat_sel_fee add CODPROD VARCHAR(10) NOT NULL  ;
2017-02-21,romalch@gmail.com                                           ,,2,VARCHAR,APLICAREN,cat_sel_fee,2,alter table cat_sel_fee add APLICAREN VARCHAR(2) NOT NULL  ;
2017-02-21,romalch@gmail.com                                           ,,2,VARCHAR,FACTCOMID,tra_ord_det,100,create table tra_ord_det(FACTCOMID VARCHAR(100) NOT NULL  );
2017-02-24,romalch@gmail.com                                           ,,2,VARCHAR,TIPO,tra_ord_cos,2,create table tra_ord_cos(TIPO VARCHAR(2) NOT NULL  );
2017-02-27,romalch@gmail.com                                           ,,2,VARCHAR,TIPO,tra_ord_cos,2,alter table tra_ord_cos add TIPO VARCHAR(2) NOT NULL  ;
2017-02-27,J.RODRIGUEZ@GUATEDIREC.COM                                  ,,2,VARCHAR,CODORDEN,tra_ventas_producto,20,create table tra_ventas_producto(CODORDEN VARCHAR(20) NOT NULL  );
2017-02-27,J.RODRIGUEZ@GUATEDIREC.COM                                  ,,2,VARCHAR,CODORDEN,tra_ventas_producto,20,create table tra_ventas_producto(CODORDEN VARCHAR(20) NOT NULL  );
2017-02-27,J.RODRIGUEZ@GUATEDIREC.COM                                  ,,2,VARCHAR,CODORDEN,tra_ventas_producto,20,alter table tra_ventas_producto add CODORDEN VARCHAR(20) NOT NULL  ;
2017-03-02,romalch@gmail.com                                           ,R,2,VARCHAR,USUARIO,cat_empl,10,alter table cat_empl add USUARIO VARCHAR(10) NOT NULL  ;
2017-03-02,,R,1,VARCHAR,CODIGO,cat_municipios,10,alter table cat_municipios add CODIGO VARCHAR(10) NOT NULL  ;
2017-03-02,,R,1,VARCHAR,NOMDEPTO,cat_municipios,50,alter table cat_municipios add NOMDEPTO VARCHAR(50) NOT NULL  ;
2017-03-16,romalch@gmail.com                                           ,R,2,VARCHAR,TIPOPAGO,tra_cuen,2,create table tra_cuen(TIPOPAGO VARCHAR(2) NOT NULL  );
2017-03-16,romalch@gmail.com                                           ,R,2,VARCHAR,TIPOPAGO,tra_cuen,2,alter table tra_cuen add TIPOPAGO VARCHAR(2) NOT NULL  ;
2017-04-05,romalch@gmail.com                                           ,,2,VARCHAR,CUENTAREF,cat_sal_cha,12,alter table cat_sal_cha add CUENTAREF VARCHAR(12) NOT NULL  ;
2017-04-05,romalch@gmail.com                                           ,,2,VARCHAR,CODKITPRO,cat_prod_kit,10,create table cat_prod_kit(CODKITPRO VARCHAR(10) NOT NULL  PRIMARY KEY);
2017-04-05,romalch@gmail.com                                           ,,2,VARCHAR,CODPROD,cat_prod_kit,10,alter table cat_prod_kit add CODPROD VARCHAR(10) NOT NULL  ;
2017-04-05,romalch@gmail.com                                           ,,2,VARCHAR,CODPROKIT,cat_prod_kit,10,alter table cat_prod_kit add CODPROKIT VARCHAR(10) NOT NULL  ;
2017-04-05,romalch@gmail.com                                           ,,2,DECIMAL,CANTIDAD,cat_prod_kit,10,2,alter table cat_prod_kit add CANTIDAD DECIMAL(10,2) NOT NULL  ;
2017-04-21,romalch@gmail.com                                           ,,2,VARCHAR,CODBUNBIT,tra_bun_bit,10,create table tra_bun_bit(CODBUNBIT VARCHAR(10) NOT NULL  PRIMARY KEY);
2017-04-21,romalch@gmail.com                                           ,,2,VARCHAR,CODBUNDLE,tra_bun_bit,10,alter table tra_bun_bit add CODBUNDLE VARCHAR(10) NOT NULL  ;
2017-04-21,romalch@gmail.com                                           ,,2,DATETIME,FECHA,tra_bun_bit,,alter table tra_bun_bit add FECHA DATETIME NOT NULL  ;
2017-04-21,romalch@gmail.com                                           ,,2,DECIMAL,PRECIO,tra_bun_bit,10,2,alter table tra_bun_bit add PRECIO DECIMAL(10,2) NOT NULL  ;
2017-04-21,romalch@gmail.com                                           ,,2,DECIMAL,NUEVPRECIO,tra_bun_bit,10,2,alter table tra_bun_bit add NUEVPRECIO DECIMAL(10,2) NOT NULL  ;
2017-04-29,romalch@gmail.com                                           ,,2,VARCHAR,CODCRECAR,cat_creditcard,10,create table cat_creditcard(CODCRECAR VARCHAR(10) NOT NULL  PRIMARY KEY);
2017-04-29,romalch@gmail.com                                           ,,2,VARCHAR,NUMERO,cat_creditcard,25,alter table cat_creditcard add NUMERO VARCHAR(25) NOT NULL  ;
2017-04-29,romalch@gmail.com                                           ,,2,VARCHAR,CODTRACAR,tra_creditcard,10,create table tra_creditcard(CODTRACAR VARCHAR(10) NOT NULL  PRIMARY KEY);
2017-04-29,romalch@gmail.com                                           ,,2,DATETIME,TRANFECHA,tra_creditcard,,alter table tra_creditcard add TRANFECHA DATETIME NOT NULL  ;
2017-04-29,romalch@gmail.com                                           ,,2,DATETIME,POSTFECHA,tra_creditcard,,alter table tra_creditcard add POSTFECHA DATETIME NOT NULL  ;
2017-04-29,romalch@gmail.com                                           ,,2,VARCHAR,DESCRIP,tra_creditcard,100,alter table tra_creditcard add DESCRIP VARCHAR(100) NOT NULL  ;
2017-04-29,romalch@gmail.com                                           ,,2,DECIMAL,VALOR,tra_creditcard,10,2,alter table tra_creditcard add VALOR DECIMAL(10,2) NOT NULL  ;
2017-04-29,romalch@gmail.com                                           ,,2,VARCHAR,CODCARGO,cat_cargostarjeta,10,create table cat_cargostarjeta(CODCARGO VARCHAR(10) NOT NULL  PRIMARY KEY);
2017-04-29,romalch@gmail.com                                           ,,2,VARCHAR,DESCRIP,cat_cargostarjeta,100,alter table cat_cargostarjeta add DESCRIP VARCHAR(100) NOT NULL  ;
2017-04-29,romalch@gmail.com                                           ,,2,VARCHAR,CODPROD,cat_cargostarjeta,10,alter table cat_cargostarjeta add CODPROD VARCHAR(10) NOT NULL  ;
2017-04-29,romalch@gmail.com                                           ,,2,VARCHAR,CODPROV,cat_cargostarjeta,10,alter table cat_cargostarjeta add CODPROV VARCHAR(10) NOT NULL  ;
2017-04-29,,,2,VARCHAR,CODCRECAR,tra_creditcard,10,create table tra_creditcard(CODCRECAR VARCHAR(10) NOT NULL  );
2017-04-29,romalch@gmail.com                                           ,,2,VARCHAR,CODPERI,tra_creditcard,10,alter table tra_creditcard add CODPERI VARCHAR(10) NOT NULL  ;
2017-04-29,romalch@gmail.com                                           ,,2,VARCHAR,CODCRECAR,tra_creditcard,10,alter table tra_creditcard add CODCRECAR VARCHAR(10) NOT NULL  ;
2017-04-29,romalch@gmail.com                                           ,,2,VARCHAR,CODPOLIZA,tra_creditcard,10,alter table tra_creditcard add CODPOLIZA VARCHAR(10) NOT NULL  ;
2017-05-01,romalch@gmail.com                                           ,,2,VARCHAR,CODCUENTA,cat_cargostarjeta,10,create table cat_cargostarjeta(CODCUENTA VARCHAR(10) NOT NULL  );
2017-05-01,romalch@gmail.com                                           ,,2,VARCHAR,CODCUENTA,cat_cargostarjeta,10,alter table cat_cargostarjeta add CODCUENTA VARCHAR(10) NOT NULL  ;
2017-05-01,romalch@gmail.com                                           ,,2,VARCHAR,CODCUENTA,cat_creditcard,10,alter table cat_creditcard add CODCUENTA VARCHAR(10) NOT NULL  ;
2017-05-02,romalch@gmail.com                                           ,,2,VARCHAR,CODSHIPING,tra_shiping,10,create table tra_shiping(CODSHIPING VARCHAR(10) NOT NULL  PRIMARY KEY);
2017-05-02,romalch@gmail.com                                           ,,2,VARCHAR,CODCARRIER,tra_shiping,10,alter table tra_shiping add CODCARRIER VARCHAR(10) NOT NULL  ;
2017-05-02,romalch@gmail.com                                           ,,2,VARCHAR,ACCOUNT,tra_shiping,15,alter table tra_shiping add ACCOUNT VARCHAR(15) NOT NULL  ;
